Review #,Brand,Variety,Style,Country,Stars,T,T_year,T_rank,Flavor,Spicy
802,Sarimi,isi 2 mi goreng rasa ayam kecap,Pack,Indonesia,4.5,,,,Chicken,False
801,Gau Do,hot sour shrimp,Pack,Vietnam,3.75,,,,Seafood,True
800,Mr. Noodles,chicken,Pack,Canada,3.0,,,,Chicken,False
799,Nongshim,bowl noodle savory chicken new ,Bowl,United States,4.25,,,,Chicken,False
798,Golden Wheat,south korean style pork,Cup,China,3.0,,,,Pork,False
797,Golden Mie,vegetable,Pack,Other,3.75,,,,,False
796,Vina Acecook,kingcook vegetable,Pack,Vietnam,3.0,,,,,False
795,Master Kong,red oil dan dan,Tray,China,2.75,,,,,False
794,Sarimi,soto koya jeruk nipis,Pack,Indonesia,4.75,,,,,False
793,Mr. Noodles,spicy beef,Pack,Canada,1.75,,,,Beef,True
792,Nongshim,bowl noodle spicy chicken new ,Bowl,United States,4.5,,,,Chicken,True
791,Acecook,super big ramen tonkotsu,Bowl,Japan,1.0,,,,Pork,False
790,GreeNoodle,shiitake soy sauce,Pack,Thailand,1.5,,,,,False
789,SuperMi,gokar,Pack,Indonesia,4.0,,,,,False
788,Uni-President,100 beef with sauerkraut,Pack,Taiwan,4.75,,,,Beef,False
787,Emart,ramen e ramen white broth,Pack,South Korea,5.0,,,,,False
786,Mr. Noodles,beef,Pack,Canada,3.0,,,,Beef,False
785,Sarimi,isi 2 rasa soto,Pack,Indonesia,3.5,,,,,False
784,Hankow,cai lin ji dry noodles,Tray,China,3.25,,,,,False
783,Nissin,cup noodles salsa picante chicken,Cup,United States,3.0,,,,Chicken,False
782,Nongshim,bowl noodle savory shrimp new ,Bowl,United States,3.25,,,,Seafood,False
781,Vina Acecook,kingcook beef,Pack,Vietnam,3.0,,,,Beef,False
780,Ottogi,jin ramen mild import ,Pack,South Korea,3.5,,,,,False
779,Indomie,mi goreng kriuuk ayam,Pack,Indonesia,3.75,,,,Chicken,False
778,Mamee,express cup curry,Cup,Malaysia,2.5,,,,,False
777,Mr. Noodles,oriental,Pack,Canada,2.75,,,,,False
776,Sarimi,isi 2 rasa kari spesial,Pack,Indonesia,3.75,,,,,False
775,JML,seafood,Bowl,China,3.0,,,,Seafood,False
774,Indomie,rasa sup sayuran vegan,Pack,Indonesia,2.25,,,,,False
773,Little Cook,tvp stewed pork,Bowl,Thailand,3.5,,,,Pork,False
772,Nongshim,bowl noodle hot spicy beef new ,Pack,United States,3.5,,,,Beef,True
771,Mi Sedaap,mi kuah rasa ayam bawang,Pack,Indonesia,4.0,,,,Chicken,False
770,Kailo,chicken,Pack,Hong Kong,3.5,,,,Chicken,False
769,Nissin,cup noodles shrimp picante style,Cup,United States,3.25,,,,Seafood,False
768,Fashion Foods,oriental,Bowl,Thailand,0.25,,,,,False
767,Fashion Foods,mushroom vegetarian,Bowl,Thailand,1.75,,,,,False
766,Fashion Foods,beef pho,Bowl,Thailand,3.75,,,,Beef,False
765,Super Bihun,kuah rice noodles,Pack,Indonesia,4.5,,,,,False
764,Sempio,seafood noodle cup,Bowl,South Korea,3.5,,,,Seafood,False
763,Maggi,2 minute noodles tricky tomato,Pack,India,3.25,,,,,False
762,Long Kow,kimchi pickle bean vermicelli,Pack,Taiwan,1.5,,,,,True
761,Thai Kitchen,garlic vegetable rice noodle,Pack,United States,3.5,,,,,False
760,Nissin,big cup noodles roast chicken,Cup,United States,3.25,,,,Chicken,False
759,Nongshim,bowl noodle savory lobster new ,Bowl,United States,3.75,,,,Seafood,False
758,JML,artificial stew pork,Bowl,China,3.25,,,,Pork,False
757,Indomie,mi goreng vegan,Pack,Indonesia,4.25,,,,,False
756,Daikoku,bikkuchigekara big chige,Bowl,Japan,3.75,,,,,False
755,Nongshim,udon ,Bowl,South Korea,4.25,,,,,False
754,Nongshim,ansungtangmyun us version ,Pack,United States,3.75,,,,,False
753,Nongshim,soba,Pack,South Korea,4.25,,,,,False
752,Nongshim,bowl noodle savory tempura udon,Bowl,United States,3.5,,,,,False
751,Nongshim,shin ramyun black onion,Cup,South Korea,5.0,,,,,False
750,Nongshim,bowl noodle spicy kimchi new ,Bowl,United States,3.75,,,,,True
749,Sapporo Ichiban,chow mein new ,Pack,United States,5.0,,,,,False
748,Hosoonyi,naengmyeon combo,Bowl,United States,3.75,,,,,False
747,Nissin,spoon it chicken,Pack,United States,3.5,,,,Chicken,False
746,JML,artificial mushroom chicken,Bowl,China,1.25,,,,Chicken,False
745,Nongshim,jinjja jinjja,Pack,South Korea,5.0,,,,,False
744,Payless,instant mami beef,Pack,Philippines,3.25,,,,Beef,False
743,Mamee,express cup tom yum,Cup,Malaysia,3.75,,,,,False
742,Golden Mie,chicken,Pack,Other,3.25,,,,Chicken,False
741,Wei Lih,good good eat super ramen vegetable,Pack,Taiwan,2.75,,,,,False
740,Indomie,mi goreng sate local ,Pack,Indonesia,5.0,,,,,False
739,JML,artificial spicy beef,Bowl,China,3.5,,,,Beef,True
738,Nissin,u f o yakiosoba,Bowl,Japan,3.75,,,,,False
737,Gau Do,chicken shrimp,Pack,Vietnam,2.5,,,,Mixed,False
736,Maruchan,yakisoba spicy vegetable,Tray,United States,3.25,,,,,True
735,Ottogi,odongtong myon seafood,Bowl,South Korea,2.75,,,,Seafood,False
734,Indomie,mi goreng rasa ayam panggang jumbo local ,Pack,Indonesia,5.0,,,,Chicken,False
733,Indomie,rasa soto betawi,Pack,Indonesia,4.5,,,,,False
732,Indomie,curly noodle with chicken chilli paddi,Pack,Indonesia,4.25,,,,Chicken,True
731,Indomie,rasa mi kocok bandung,Pack,Indonesia,3.25,,,,,False
730,Indomie,rasa soto banjar limau kulit,Pack,Indonesia,5.0,,,,,False
729,Indomie,mi goreng jumbo beef,Pack,Indonesia,5.0,,,,Beef,False
728,Indomie,rasa kari ayam medan,Pack,Indonesia,5.0,,,,Chicken,False
727,Indomie,rasa empal gentong,Pack,Indonesia,4.0,,,,,False
726,Indomie,mi goreng cakalang,Pack,Indonesia,4.0,,,,,False
725,Indomie,mi goreng instant cup noodles,Cup,Indonesia,5.0,,,,,False
724,Indomie,curly noodle with laksa chilli,Pack,Indonesia,3.5,,,,,True
723,Indomie,mi goreng barbecue chicken,Pack,Indonesia,5.0,,,,Chicken,False
722,Yamamoto,seafood ramen,Bowl,Japan,3.5,,,,Seafood,False
721,Nongshim,bowl noodle savory beef,Bowl,United States,4.0,,,,Beef,False
720,Golden Mie,chicken curry,Pack,Other,3.75,,,,Chicken,False
719,Nissin,spoon it beef,Pack,United States,3.25,,,,Beef,False
718,Ottogi,kiss myon,Pack,South Korea,3.75,,,,,False
717,Nissin,ramen bowl spicy chicken,Bowl,United States,3.25,,,,Mixed,True
716,Vifon,hu tieu ca stewed fish,Bowl,Vietnam,3.75,,,,Seafood,False
715,Indomie,mi goreng rendang import ,Pack,Indonesia,5.0,,,,,False
714,Pulmuone,nature is delicious spicy,Pack,South Korea,3.75,,,,,True
713,Nissin,spoon it creamy chicken,Pack,United States,4.0,,,,Chicken,False
712,Four Seas,seaweed,Bowl,Hong Kong,3.25,,,,,False
711,Nongshim,hearty rice noodle beef,Pack,South Korea,4.25,,,,Beef,False
710,Saigon Ve Wong,kung fu mixed foods,Bowl,Vietnam,2.75,,,,,False
709,Nissin,chow mein spicy chicken,Tray,United States,3.25,,,,Chicken,True
708,Wu Mu,pork flavor ramen,Pack,Taiwan,2.75,,,,Pork,False
707,Mee Jang,noodle soup spicy beef garlic onion,Bowl,Thailand,3.25,,,,Beef,True
706,Unif,man han feast spring onion eel,Bowl,Taiwan,4.25,,,,,False
705,Golden Wheat,south korean style beef,Cup,China,3.5,,,,Beef,False
704,Nissin,chow mein chinese chicken vegetable,Tray,United States,4.0,,,,Chicken,False
703,Nissin,spoon it rich hearty beef stew,Pack,United States,3.5,,,,Beef,False
702,Nissin,demae ramen black garlic oil tonkotsu,Pack,Japan,4.5,,,,Pork,False
701,Nissin,big cup noodles lime chili shrimp,Cup,United States,4.0,,,,Seafood,False
700,Nissin,chikin ramen local ,Pack,Japan,5.0,,,,,False
699,Nissin,cup noodles salsa picante shrimp,Cup,United States,3.5,,,,Seafood,False
698,Nissin,chow mein orange chicken,Tray,United States,4.0,,,,Chicken,False
697,Nissin,spoon it rich hearty savory chicken,Pack,United States,3.25,,,,Chicken,False
696,Nissin,big cup noodles spicy chicken,Cup,United States,3.5,,,,Chicken,True
695,JFC,japanese style noodle curry,Bowl,Japan,4.5,,,,,False
694,Vina Acecook,kingcook chicken,Pack,Vietnam,3.5,,,,Chicken,False
693,Chewy,stir rice vermicelli indonesian gado gado,Tray,China,2.25,,,,,False
692,Samyang,assorted vegetable ramen,Pack,South Korea,3.75,,,,,False
691,Mamee,express cup vegetarian,Cup,Malaysia,2.0,,,,,False
690,Maruchan,yakisoba savory soy sauce,Tray,United States,3.75,,,,,False
689,Mee Jang,noodle soup sour spicy shrimp tom yum,Bowl,Thailand,2.5,,,,Seafood,True
688,Ohsung,hong ramyun soy peptide hot spicy,Pack,South Korea,3.75,,,,,True
687,Nissin,cup noodles xo sauce seafood,Cup,Hong Kong,3.75,,,,Seafood,False
686,Mi Sedaap,mi segera mi goreng perisa sambal goreng,Pack,Indonesia,4.5,,,,,False
685,Indomie,rasa sup buntut oxtail soup,Pack,Indonesia,2.75,,,,,False
684,Dragonfly,artificial seafood,Pack,China,3.75,,,,Seafood,False
683,Nongshim,udon garlic teriyaki,Pack,South Korea,4.75,,,,Chicken,False
682,Indomie,instant cup noodles mi goreng satay,Cup,Indonesia,4.25,,,,,False
681,Nongshim,hearty rice noodle black bean vegetable,Pack,South Korea,3.75,,,,,False
680,Vina Acecook,kingcook shrimp,Pack,Vietnam,2.75,,,,Seafood,False
679,Mamee,express cup fried onion chicken,Cup,Malaysia,3.25,,,,Chicken,False
678,Wang,kitsune udon,Bowl,South Korea,4.0,,,,,False
677,Nongshim,shin ramyun shrimp,Pack,China,4.5,,,,Seafood,False
676,Indomie,spicy coconut shrimp,Pack,Indonesia,4.75,,,,Seafood,True
675,Samyang,nagasaki jjampong,Pack,South Korea,4.75,,,,,False
674,Paldo,kko kko myun,Pack,South Korea,5.0,,,,,False
673,Ohsung,hong ramyun soup soy peptide mild,Pack,South Korea,3.25,,,,,False
672,Mug Shot,chicken,Pack,United Kingdom,3.0,,,,Chicken,False
671,Mug Shot,spicy sweet sour,Pack,United Kingdom,3.0,,,,,True
670,Saigon Ve Wong,kung fu artificial chicken rice noodle,Bowl,Vietnam,3.5,,,,Chicken,False
669,Nissin,gozen tempura,Bowl,Japan,4.0,,,,,False
668,Saigon Ve Wong,kung fu vegetarian,Bowl,Vietnam,2.0,,,,,False
667,Nissin,ramen bowl kimchi,Bowl,United States,3.0,,,,Beef,True
666,Lishan,black rooster chicken,Pack,Taiwan,1.5,,,,Chicken,False
665,Mama,moo nam tok rice vermicelli,Pack,Thailand,3.25,,,,,False
664,Thai Kitchen,bangkok curry rice noodle,Pack,United States,2.75,,,,,False
663,Paldo,jjajangmen black bean,Pack,South Korea,4.0,,,,,False
662,Daikoku,shokuh kitsune udon,Bowl,Japan,4.25,,,,,False
661,Yamamoto,ponpoko tempura soba,Bowl,Japan,4.25,,,,,False
660,Lucky Me!,beef na beef,Pack,Philippines,3.75,,,,Beef,False
659,Nissin,ramen bowl spicy shrimp,Bowl,United States,3.0,,,,Mixed,True
658,Paldo,hwa king cup,Cup,South Korea,3.5,,,,,False
657,Dragonfly,onion,Pack,China,3.75,,,,,False
656,Nissin,ramen bowl hot spicy,Bowl,United States,3.75,,,,Beef,True
655,Cap Atoom Bulan,mie telor asli,Pack,Indonesia,3.0,,,,,False
654,Mee Jang,sour spicy chicken tom yum,Bowl,Thailand,3.25,,,,Chicken,True
653,Dragonfly,artificial pork ribs,Pack,China,4.0,,,,Pork,False
652,Sapporo Ichiban,shio,Pack,Japan,5.0,,,,,False
651,Mi Sedaap,mi segera mi sup perisa kari ayam,Pack,Indonesia,4.0,,,,Chicken,False
650,Dragonfly,artificial chicken,Pack,China,4.0,,,,Chicken,False
649,Pot Noodle,chicken mushroom,Cup,United Kingdom,3.75,,,,Chicken,False
648,Nongshim,seafood ramyun,Pack,South Korea,3.75,,,,Seafood,False
647,Sunlee,tom yum shrimp noodle,Bowl,Thailand,3.5,,,,Seafood,False
646,Yamamoto,shoyu,Bowl,Japan,4.25,,,,,False
645,Nongshim,oolongmen artificial chicken,Cup,South Korea,3.75,,,,Chicken,False
644,Sura,knife cut rice noodle,Bowl,South Korea,3.75,,,,,False
643,Wei Chuan,miso vegetables,Pack,Taiwan,3.25,,,,,False
642,Little Cook,spicy beef,Cup,Thailand,2.75,,,,Beef,True
641,Vina Acecook,hao hao shrimp onion,Pack,Vietnam,3.0,,,,Seafood,False
640,Master Kong,artificial spicy beef,Pack,China,4.25,,,,Beef,True
639,Nissin,gozen kitsune udon,Bowl,Japan,5.0,,,,,False
638,GreeNoodle,yakisoba,Pack,Thailand,3.0,,,,,False
637,Snapdragon,chinese mushroom rice noodle,Cup,Singapore,2.5,,,,,False
636,Yamamori,tom yam ramen pork,Pack,Japan,4.75,,,,Pork,False
635,Ottogi,buckwheat bibim ramyon,Pack,South Korea,1.0,,,,,False
634,Baijia,sichuan hot pot sweet potato thread,Bowl,China,0.5,,,,,True
633,Mr. Udon,seafood selection,Pack,South Korea,3.5,,,,Seafood,False
632,Mr. Udon,japanese miso,Pack,South Korea,2.75,,,,,False
631,Fashion Foods,xo sauce,Bowl,Thailand,1.25,,,,,False
630,Ve Wong,kung fu artificial mushroom pork,Bowl,Taiwan,1.25,,,,Pork,False
629,Master Kong,artificial braised beef,Pack,China,4.25,,,,Beef,False
628,Lucky Me!,supreme la paz batchoy beef garlic,Bowl,Philippines,3.5,,,,Beef,False
627,Omachi,spaghetti,Pack,Vietnam,3.75,,,,,False
626,Ottogi,yeul hot taste,Bowl,South Korea,3.5,,,,,True
625,Pot Noodle,bombay bad boy,Cup,United Kingdom,4.0,,,,Beef,False
624,Master Kong,artificial pork,Pack,China,3.75,,,,Pork,False
623,Wei Wei, a series vegetarian,Pack,Taiwan,3.25,,,,,False
622,Daikoku,my friend vic tanuki udon,Bowl,Japan,4.75,,,,,False
621,Ottogi,jin ramen big bowl hot ,Bowl,South Korea,3.5,,,,Beef,True
620,Vifon,phu gia bamboo shoot artificial pork bean thread,Pack,Vietnam,1.25,,,,Pork,False
619,Yamamoto,ponpoko tempura udon,Bowl,Japan,4.75,,,,,False
618,Pulmuone,cold noodles by dad,Pack,South Korea,2.75,,,,,False
617,Nissin,demae iccho sesame oil chicken macaroni,Pack,Japan,3.75,,,,Chicken,False
616,Maggi,2 minute noodles thrillin curry,Pack,India,2.0,,,,,False
615,Yamamori,tom yam prawn,Pack,Japan,4.5,,,,Seafood,False
614,Fuku,superior soup rice noodle,Pack,Hong Kong,2.5,,,,,False
613,Saigon Ve Wong,kung fu artificial pork flavor,Bowl,Vietnam,3.0,,,,Pork,False
612,Maruchan,yakisoba spicy chicken,Tray,United States,1.75,,,,Chicken,True
611,Batchelors,super noodles low fat sweet thai chilli,Pack,United Kingdom,2.0,,,,,True
610,Wei Wei, a series artificial chicken,Pack,Taiwan,3.25,,,,Chicken,False
609,Wei Wei, a series artificial hot beef,Pack,Taiwan,3.75,,,,Beef,True
608,Koka,spicy black pepper,Pack,Singapore,5.0,,,,,True
607,Pot Noodle,beef tomato,Cup,United Kingdom,1.5,,,,Beef,False
606,Six Fortune,u dong,Pack,South Korea,4.0,,,,,False
605,Little Cook,artificial onion,Cup,Thailand,3.5,,,,,False
604,Batchelors,super noodles low fat chicken herb,Pack,United Kingdom,2.0,,,,Chicken,False
603,Wei Lih,goog good eat super ramen hot chili,Pack,Taiwan,3.75,,,,,True
602,Nongshim,oolongmen artificial seafood,Cup,South Korea,3.5,,,,Seafood,False
601,Wei Chuan,tomato vegetables,Pack,Taiwan,4.0,,,,,False
600,Maruchan,ramen noodle soup beef,Pack,United States,3.25,,,,Beef,False
599,Lucky Me!,pancit canton extra hot chili,Pack,Philippines,4.0,,,,Seafood,True
598,Little Cook,vegetarian,Cup,Thailand,3.25,,,,,False
597,Batchelors,super noodles sweet sour,Pack,United Kingdom,3.5,,,,,False
596,Thai Kitchen,lemongrass chili rice noodle,Pack,United States,1.5,,,,,False
595,Thai Kitchen,spring onion rice noodle,Pack,United States,3.75,,,,,False
594,Haioreum,asian style noodles seafood,Bowl,South Korea,3.5,,,,Seafood,False
593,Nongshim,chapagetti chajang,Pack,South Korea,4.0,,,,,False
592,Batchelors,super noodles mild curry,Pack,United Kingdom,3.25,,,,,False
591,Batchelors,super noodles to go chinese space rib,Bowl,United Kingdom,2.5,,,,,False
590,Mama,chand clear soup,Bowl,Thailand,3.5,,,,,False
589,Vifon,south korean style kim chee,Bowl,Vietnam,4.25,,,,,False
588,Vifon,tu quy pork,Pack,Vietnam,2.75,,,,Pork,False
587,Sunlight,steam vermicelli,Pack,Taiwan,2.0,,,,,False
586,Vedan,bah kut tea noodle for vegetarians,Pack,Taiwan,3.25,,,,,False
585,Ve Wong,artificial onion flavor bean thread,Bowl,Taiwan,1.5,,,,,False
584,Baijia,single noble black bone chicken sweet potato thread,Cup,China,0.0,,,,Mixed,False
583,Vifon,phu gia cua crab bean thread,Pack,Vietnam,2.25,,,,Seafood,False
582,Koyo,tofu miso,Pack,United States,2.5,,,,,False
581,Koyo,mushroom,Pack,United States,2.75,,,,,False
580,Baijia,hot sour casserole stewed rice noodle,Pack,China,0.0,,,,,True
579,Baijia,sichuan pickled sweet potato thread,Pack,China,1.75,,,,,True
578,Nongshim,shin ramyun black,Pack,South Korea,4.75,,,,,False
577,Pot Noodle,chinese chow mein,Cup,United Kingdom,3.0,,,,,False
576,Menraku,tempura soba,Bowl,Japan,3.75,,,,,False
575,Batchelors,super noodles barbecue beef,Pack,United Kingdom,3.5,,,,Beef,False
574,Maggi,2 minute noodles tricky tomato,Pack,India,3.75,,,,,False
573,Noah Foods,phoya chicken,Bowl,Vietnam,2.0,,,,Chicken,False
572,Maruchan,yakisoba tomato basil,Tray,United States,3.0,,,,,False
571,Shirakiku,japanese style tokusen sio,Pack,Japan,3.25,,,,,False
570,O Sung,keopnurungji rice snack,Cup,South Korea,2.5,,,,,False
569,Saigon Ve Wong,kung fu suc song artificial pork,Bowl,Vietnam,3.0,,,,Pork,False
568,Paldo,gomtang,Cup,South Korea,4.0,,,,,False
567,Goku Uma,soy sauce,Bowl,Japan,3.5,,,,,False
566,Foodmon,dj doc jjolmyeon,Bowl,South Korea,5.0,,,,,False
565,Batchelors,super noodles to go curry,Bowl,United Kingdom,4.0,,,,,False
564,Uni-President,one more cup kimchi,Cup,Taiwan,3.75,,,,,True
563,Yum Yum,duck,Pack,Thailand,3.25,,,,Duck,False
562,Batchelors,super noodles bacon,Pack,United Kingdom,4.25,,,,Pork,False
561,Sahmyook,vegetable,Pack,South Korea,3.25,,,,,False
560,Myojo,ippeichan soy sauce,Bowl,Japan,4.0,,,,,False
559,Wai Wai,quick tom yum shrimp,Cup,Thailand,3.0,,,,Seafood,False
558,Long Kow,crystal noodles vegetables,Bowl,China,1.5,,,,,False
557,Batchelors,super noodles souther fried chicken,Pack,United Kingdom,3.75,,,,Chicken,False
556,Mi Sedaap,mi goreng perisa asli,Pack,Indonesia,4.75,,,,,False
555,Batchelors,super noodles chinese chow mein,Pack,United Kingdom,2.75,,,,,False
554,Yum Yum,shrimp tom yum flavor,Pack,Thailand,3.5,,,,Seafood,False
553,Samyang,60 ingredients,Cup,South Korea,2.75,,,,,False
552,Super Bihun,kuah rasa baso sapi rice noodles,Pack,Indonesia,3.0,,,,,False
551,Batchelors,super noodles chicken,Pack,United Kingdom,3.25,,,,Chicken,False
550,Nissin,taisho fried noodle yakisoba,Pack,Japan,4.25,,,,,False
549,Mi Sedaap,supreme soto,Pack,Indonesia,4.0,,,,,False
548,Pot Noodle,original curry,Cup,United Kingdom,3.75,,,,,False
547,Lucky Me!,pancit canton sweet spicy,Pack,Philippines,5.0,,,,Seafood,True
546,Yum Yum,vegetable,Pack,Thailand,3.5,,,,,False
545,Golden Wheat,south korean style spicy beef,Pack,China,3.5,,,,Beef,True
544,Unox,good noodles chicken,Pack,Netherlands,3.5,,,,Chicken,False
543,Menraku,curry udon,Bowl,Japan,4.75,,,,,False
542,Mi Sedaap,mi supartificial chicken special,Pack,Indonesia,3.0,,,,Chicken,False
541,Yum Yum,chicken,Pack,Thailand,3.5,,,,Chicken,False
540,Nissin,top ramen chicken,Pack,United States,3.25,,,,Chicken,False
539,Nissin,demae ramen chicken,Pack,Japan,3.0,,,,Chicken,False
538,Lucky Me!,lomi seafood vegetable,Pack,Philippines,0.5,,,,Seafood,False
537,Mama,pad kee mao drunken,Pack,Thailand,2.0,,,,,False
536,Ottogi,yeul ramyun,Pack,South Korea,4.25,,,,,False
535,Wai Wai,chicken flavor,Pack,Thailand,1.0,,,,Chicken,False
534,Mama,pho ga,Pack,Thailand,3.0,,,,,False
533,Paldo,gomtang,Pack,South Korea,4.75,,,,,False
532,Doll,spicy tomkotsu,Pack,Hong Kong,4.25,,,,,True
531,Yum Yum,beef,Pack,Thailand,3.25,,,,Beef,False
530,Mee Jang,artificial shrimp tom yum,Bowl,Thailand,3.5,,,,Seafood,False
529,Sapporo Ichiban,hot spicy chicken,Pack,United States,2.0,,,,Chicken,True
528,Unox,good noodles vegetable,Pack,Netherlands,3.75,,,,,False
527,Little Cook,wheat gluten stewed duck flavoured,Bowl,Thailand,2.75,,,,Duck,False
526,Annie Chun's,soy ginger ramen,Pack,United States,1.5,,,,,False
525,JML,artificial spicy hot beef,Pack,China,3.75,,,,Beef,True
524,Nissin,cup noodles spicy seafood,Cup,Hong Kong,3.75,,,,Seafood,True
523,Dragonfly,artificial hot sour shrimp,Bowl,China,4.5,,,,Seafood,True
522,Samyang,hot beef,Pack,South Korea,4.25,,,,Beef,True
521,Menraku,soy sauce,Bowl,Japan,4.25,,,,,False
520,Nan Hsing,vegetarian rice noodles,Bowl,Taiwan,0.25,,,,,False
519,Snapdragon,beijing vegetable rice noodle,Cup,Singapore,2.0,,,,,False
518,Dragonfly,artificial chicken,Bowl,China,4.5,,,,Chicken,False
517,Thai Kitchen,thai ginger rice noodle,Pack,United States,4.25,,,,,False
516,Wang,champong spicy seafood,Bowl,South Korea,3.5,,,,Mixed,True
515,Tradition,imitation beef,Cup,United States,2.5,,,,Beef,False
514,Shirakiku,sanukiya fresh spicy ramen,Bowl,Japan,3.0,,,,,True
513,Dragonfly,artificial onion,Bowl,China,4.0,,,,,False
512,Paldo,big bowl noodle,Bowl,South Korea,3.75,,,,Beef,False
511,Menraku,miso,Bowl,Japan,2.75,,,,,False
510,Snapdragon,south korean kimchi rice noodle,Cup,Singapore,3.75,,,,,True
509,Ve Wong,kung fu shrimp,Bowl,Taiwan,4.0,,,,Seafood,False
508,Samyang,beef,Cup,South Korea,3.75,,,,Beef,False
507,Dragonfly,artificial seafood,Bowl,China,3.75,,,,Seafood,False
506,Nongshim,oolongmen beef,Cup,South Korea,2.5,,,,Beef,False
505,JML,artificial spicy beef,Pack,China,3.5,,,,Beef,True
504,Knorr,pizza,Pack,Other,3.0,,,,,False
503,GreeNoodle,miso,Pack,Thailand,1.0,,,,,False
502,Sunlee,beef rice stick,Bowl,Thailand,2.0,,,,Beef,False
501,Nongshim,neoguri mild,Pack,South Korea,3.25,,,,,False
500,Mexi-Ramen,soupless ramen shallot teriyaki,Pack,United States,2.5,,,,Chicken,False
499,Dragonfly,artificial beef,Bowl,China,4.75,,,,Beef,False
498,Hsin Tung Yang,tiny noodle with oyster flavor,Pack,Taiwan,0.0,,,,,False
497,Nissin,demae iccho seafood abalone macaroni,Pack,Japan,4.0,,,,Seafood,False
